,datetime,type,direction,high,low,Retested
1117,2024-12-20 22:11:00,Fair Value Gap,bearish,1.03818,1.03813,False
1118,2024-12-20 22:13:00,Order Block,bearish,1.03857,1.03792,False
1119,2024-12-20 22:13:00,Fair Value Gap,bullish,1.03831,1.03813,False
1120,2024-12-20 22:24:00,Fair Value Gap,bullish,1.03836,1.03831,False
1121,2024-12-20 22:25:00,Fair Value Gap,bullish,1.03854,1.03847,False
1122,2024-12-20 22:33:00,Fair Value Gap,bullish,1.03903,1.039,False
1123,2024-12-20 22:42:00,Order Block,bullish,1.03934,1.0393,False
1124,2024-12-20 22:43:00,Fair Value Gap,bearish,1.03939,1.03936,False
1125,2024-12-20 22:45:00,Order Block,bearish,1.03972,1.03906,False
1126,2024-12-20 22:50:00,Fair Value Gap,bullish,1.03927,1.03924,False
1127,2024-12-20 23:33:00,Order Block,bullish,1.04007,1.03955,False
1128,2024-12-20 23:36:00,Fair Value Gap,bearish,1.03974,1.03971,False
1129,2024-12-20 23:41:00,Fair Value Gap,bullish,1.03964,1.03959,False
1130,2024-12-20 23:52:00,Fair Value Gap,bearish,1.0397,1.03964,False
1131,2024-12-20 23:53:00,Fair Value Gap,bearish,1.03956,1.03955,False
1132,2024-12-20 23:56:00,Fair Value Gap,bearish,1.03917,1.03913,False
1133,2024-12-20 23:57:00,Fair Value Gap,bearish,1.03901,1.039,False
1134,2024-12-20 23:58:00,Order Block,bearish,1.03948,1.03876,False
1135,2024-12-21 00:10:00,Fair Value Gap,bullish,1.03905,1.03903,False
1136,2024-12-21 00:11:00,Fair Value Gap,bullish,1.03915,1.03914,False
1137,2024-12-21 00:18:00,Fair Value Gap,bullish,1.03941,1.03939,False
1138,2024-12-21 00:30:00,Fair Value Gap,bullish,1.04077,1.04011,False
1139,2024-12-21 00:31:00,Fair Value Gap,bullish,1.04126,1.04114,False
1140,2024-12-21 00:36:00,Order Block,bullish,1.04197,1.04104,False
1141,2024-12-21 00:38:00,Fair Value Gap,bearish,1.04126,1.04111,False
1142,2024-12-21 00:39:00,Fair Value Gap,bearish,1.04096,1.0409,False
1143,2024-12-21 00:42:00,Fair Value Gap,bullish,1.04081,1.04076,False
1144,2024-12-21 00:43:00,Fair Value Gap,bullish,1.04117,1.04101,False
1145,2024-12-21 00:54:00,Fair Value Gap,bullish,1.04083,1.04062,False
1146,2024-12-21 01:03:00,Fair Value Gap,bearish,1.04059,1.04054,False
1147,2024-12-21 01:11:00,Fair Value Gap,bearish,1.03978,1.03976,False
1148,2024-12-21 01:15:00,Fair Value Gap,bearish,1.03949,1.03948,False
1149,2024-12-21 01:20:00,Fair Value Gap,bearish,1.03913,1.03912,False
1150,2024-12-21 01:22:00,Order Block,bearish,1.03966,1.03931,False
1151,2024-12-21 01:24:00,Fair Value Gap,bullish,1.03947,1.03939,False
1152,2024-12-21 01:25:00,Fair Value Gap,bullish,1.03958,1.03956,False
1153,2024-12-21 01:27:00,Order Block,bullish,1.0399,1.03894,False
1154,2024-12-21 01:28:00,Fair Value Gap,bearish,1.03952,1.03939,False
1155,2024-12-21 01:44:00,Fair Value Gap,bearish,1.03908,1.03903,False
1156,2024-12-21 01:45:00,Fair Value Gap,bearish,1.03895,1.03888,False
1157,2024-12-21 01:50:00,Order Block,bearish,1.03984,1.03857,False
1158,2024-12-21 01:56:00,Fair Value Gap,bullish,1.03915,1.03894,False
1159,2024-12-21 01:57:00,Fair Value Gap,bullish,1.03942,1.03927,False
1160,2024-12-21 02:04:00,Fair Value Gap,bullish,1.04006,1.0399,False
1161,2024-12-21 02:06:00,Order Block,bullish,1.04062,1.03949,False
1162,2024-12-21 02:09:00,Fair Value Gap,bearish,1.04053,1.04045,False
1163,2024-12-21 02:13:00,Fair Value Gap,bearish,1.04023,1.04012,False
1164,2024-12-21 02:15:00,Fair Value Gap,bullish,1.04019,1.04012,False
1165,2024-12-21 02:24:00,Fair Value Gap,bearish,1.03998,1.03987,False
1166,2024-12-21 02:25:00,Fair Value Gap,bearish,1.0398,1.03946,False
1167,2024-12-21 02:26:00,Order Block,bearish,1.04057,1.04023,False
1168,2024-12-21 02:30:00,Fair Value Gap,bullish,1.03954,1.03952,False
1169,2024-12-21 02:37:00,Order Block,bullish,1.04035,1.03968,False
1170,2024-12-21 02:37:00,Fair Value Gap,bearish,1.03993,1.03972,False
1171,2024-12-21 02:40:00,Fair Value Gap,bullish,1.0397,1.03967,False
1172,2024-12-21 02:40:00,Order Block,bearish,1.04022,1.03938,False
1173,2024-12-21 02:42:00,Fair Value Gap,bullish,1.03996,1.03987,False
1174,2024-12-21 02:44:00,Fair Value Gap,bullish,1.04043,1.04026,False
1175,2024-12-21 02:45:00,Order Block,bullish,1.04074,1.0397,False
1176,2024-12-21 02:49:00,Fair Value Gap,bearish,1.04022,1.04017,False
1177,2024-12-21 02:50:00,Fair Value Gap,bearish,1.04009,1.03981,False
1178,2024-12-21 02:53:00,Fair Value Gap,bearish,1.03953,1.03951,False
1179,2024-12-21 02:55:00,Fair Value Gap,bullish,1.0396,1.03951,False
1180,2024-12-21 02:55:00,Order Block,bearish,1.04073,1.03907,False
1181,2024-12-21 03:17:00,Fair Value Gap,bullish,1.04082,1.04044,False
1182,2024-12-21 03:19:00,Fair Value Gap,bullish,1.04117,1.04111,False
1183,2024-12-21 03:20:00,Fair Value Gap,bullish,1.04141,1.04127,False
1184,2024-12-21 03:24:00,Order Block,bullish,1.04191,1.04141,False
1185,2024-12-21 03:28:00,Fair Value Gap,bearish,1.04174,1.04167,False
1186,2024-12-21 03:30:00,Order Block,bearish,1.04197,1.04135,False
1187,2024-12-21 03:36:00,Fair Value Gap,bullish,1.04233,1.04195,False
1188,2024-12-21 03:41:00,Fair Value Gap,bullish,1.04305,1.04281,False
1189,2024-12-21 03:43:00,Fair Value Gap,bearish,1.04305,1.04299,False
1190,2024-12-21 03:44:00,Fair Value Gap,bearish,1.04282,1.04273,False
1191,2024-12-21 03:46:00,Fair Value Gap,bullish,1.04288,1.04273,False
1192,2024-12-21 04:17:00,Fair Value Gap,bullish,1.04422,1.04404,False
1193,2024-12-21 04:19:00,Order Block,bullish,1.04454,1.04372,False
1194,2024-12-21 04:22:00,Fair Value Gap,bearish,1.04404,1.04403,False
1195,2024-12-21 04:31:00,Fair Value Gap,bearish,1.04358,1.04356,False
1196,2024-12-21 04:46:00,Fair Value Gap,bearish,1.04323,1.04314,False
1197,2024-12-21 04:59:00,Fair Value Gap,bearish,1.04292,1.04289,False
1198,2024-12-21 05:20:00,Fair Value Gap,bearish,1.04277,1.04276,False
1199,2024-12-21 05:27:00,Fair Value Gap,bearish,1.04278,1.04267,False
1200,2024-12-21 05:29:00,Fair Value Gap,bearish,1.0425,1.04247,False
1201,2024-12-21 05:31:00,Order Block,bearish,1.04333,1.04218,False
1202,2024-12-21 05:35:00,Fair Value Gap,bullish,1.04266,1.04264,False
1203,2024-12-21 05:36:00,Fair Value Gap,bullish,1.043,1.04276,False
1204,2024-12-21 05:37:00,Fair Value Gap,bullish,1.04317,1.0431,False
1205,2024-12-21 05:41:00,Fair Value Gap,bullish,1.0435,1.04346,False
1206,2024-12-21 05:42:00,Fair Value Gap,bullish,1.04373,1.04356,False
1207,2024-12-21 05:45:00,Fair Value Gap,bearish,1.0438,1.04378,False
1208,2024-12-21 05:48:00,Fair Value Gap,bullish,1.0439,1.04379,False
1209,2024-12-21 05:49:00,Fair Value Gap,bullish,1.04404,1.04403,False
1210,2024-12-21 05:51:00,Order Block,bullish,1.04412,1.04358,False
1211,2024-12-21 06:08:00,Order Block,bearish,1.04383,1.04363,False
1212,2024-12-21 06:09:00,Fair Value Gap,bullish,1.04389,1.04376,False
1213,2024-12-21 06:20:00,Fair Value Gap,bullish,1.04413,1.04411,False
1214,2024-12-21 06:26:00,Fair Value Gap,bullish,1.04424,1.04421,False
1215,2024-12-21 06:30:00,Fair Value Gap,bearish,1.04434,1.0443,False
1216,2024-12-21 06:50:00,Fair Value Gap,bullish,1.0446,1.04456,False
1217,2024-12-21 06:51:00,Order Block,bullish,1.04475,1.04402,False
1218,2024-12-21 06:52:00,Fair Value Gap,bearish,1.0446,1.04446,False
1219,2024-12-21 06:54:00,Fair Value Gap,bullish,1.04447,1.04446,False
1220,2024-12-21 07:00:00,Fair Value Gap,bearish,1.04438,1.04435,False
1221,2024-12-21 07:06:00,Order Block,bearish,1.04413,1.04393,False
1222,2024-12-21 07:09:00,Fair Value Gap,bullish,1.04427,1.04417,False
1223,2024-12-21 07:11:00,Fair Value Gap,bullish,1.04453,1.04447,False
1224,2024-12-21 07:13:00,Order Block,bullish,1.04476,1.04383,False
1225,2024-12-21 07:18:00,Order Block,bearish,1.04462,1.04443,False
1226,2024-12-21 07:19:00,Order Block,bullish,1.0447,1.04438,False
1227,2024-12-21 07:42:00,Fair Value Gap,bearish,1.04406,1.04398,False
1228,2024-12-21 07:52:00,Fair Value Gap,bearish,1.04361,1.0436,False
1229,2024-12-21 07:57:00,Fair Value Gap,bearish,1.04316,1.04307,False
1230,2024-12-21 08:05:00,Fair Value Gap,bearish,1.04317,1.04312,False
1231,2024-12-21 08:37:00,Fair Value Gap,bearish,1.04248,1.04244,False
1232,2024-12-21 08:39:00,Order Block,bearish,1.04265,1.04216,False
1233,2024-12-21 08:44:00,Fair Value Gap,bullish,1.04259,1.04257,False
1234,2024-12-23 10:21:00,Fair Value Gap,bearish,1.04337,1.04336,False
1235,2024-12-23 11:00:00,Fair Value Gap,bullish,1.04342,1.04341,False
1236,2024-12-23 11:52:00,Fair Value Gap,bearish,1.04335,1.04331,False
1237,2024-12-23 12:29:00,Fair Value Gap,bullish,1.04306,1.04303,False
1238,2024-12-23 12:45:00,Fair Value Gap,bullish,1.0434,1.04333,False
1239,2024-12-23 12:49:00,Fair Value Gap,bullish,1.04366,1.04364,False
1240,2024-12-23 13:06:00,Fair Value Gap,bullish,1.04377,1.04372,False
1241,2024-12-23 13:07:00,Fair Value Gap,bullish,1.04391,1.04387,False
1242,2024-12-23 13:33:00,Fair Value Gap,bullish,1.04415,1.04413,False
1243,2024-12-23 13:35:00,Fair Value Gap,bearish,1.04415,1.04402,False
1244,2024-12-23 13:50:00,Fair Value Gap,bullish,1.04409,1.044,False
1245,2024-12-23 13:59:00,Fair Value Gap,bearish,1.04417,1.04415,False
1246,2024-12-23 14:04:00,Fair Value Gap,bullish,1.04395,1.04392,False
1247,2024-12-23 14:51:00,Fair Value Gap,bearish,1.04407,1.04406,False
1248,2024-12-23 14:56:00,Fair Value Gap,bearish,1.04403,1.04402,False
1249,2024-12-23 15:41:00,Fair Value Gap,bearish,1.04414,1.04411,False
1250,2024-12-23 15:55:00,Order Block,bullish,1.04456,1.04381,False
1251,2024-12-23 16:10:00,Fair Value Gap,bearish,1.04427,1.04422,False
1252,2024-12-23 17:02:00,Fair Value Gap,bearish,1.04407,1.04403,False
1253,2024-12-23 17:04:00,Fair Value Gap,bearish,1.04393,1.04391,False
1254,2024-12-23 17:11:00,Fair Value Gap,bullish,1.04388,1.04381,False
1255,2024-12-23 17:11:00,Order Block,bearish,1.04393,1.04383,False
1256,2024-12-23 17:17:00,Order Block,bullish,1.04406,1.04394,False
1257,2024-12-23 17:18:00,Fair Value Gap,bearish,1.04394,1.04393,False
1258,2024-12-23 17:26:00,Fair Value Gap,bearish,1.04367,1.04366,False
1259,2024-12-23 17:36:00,Order Block,bearish,1.04372,1.0434,False
1260,2024-12-23 17:45:00,Order Block,bullish,1.04386,1.04365,False
1261,2024-12-23 17:47:00,Fair Value Gap,bearish,1.04373,1.0436,False
1262,2024-12-23 17:48:00,Fair Value Gap,bearish,1.04354,1.04347,False
1263,2024-12-23 17:54:00,Fair Value Gap,bearish,1.0435,1.04349,False
1264,2024-12-23 17:59:00,Order Block,bearish,1.04365,1.0433,False
1265,2024-12-23 18:09:00,Fair Value Gap,bullish,1.04356,1.04353,False
1266,2024-12-23 18:11:00,Order Block,bullish,1.04359,1.04318,False
1267,2024-12-23 18:24:00,Fair Value Gap,bearish,1.04335,1.04333,False
1268,2024-12-23 18:25:00,Fair Value Gap,bearish,1.04327,1.04318,False
1269,2024-12-23 18:41:00,Fair Value Gap,bearish,1.04281,1.04277,False
1270,2024-12-23 18:42:00,Fair Value Gap,bearish,1.04266,1.04259,False
1271,2024-12-23 18:45:00,Fair Value Gap,bearish,1.04225,1.04219,False
1272,2024-12-23 18:52:00,Fair Value Gap,bearish,1.04148,1.04143,False
1273,2024-12-23 19:08:00,Fair Value Gap,bullish,1.04169,1.04166,False
1274,2024-12-23 19:11:00,Fair Value Gap,bearish,1.04165,1.04158,False
1275,2024-12-23 19:23:00,Fair Value Gap,bearish,1.04156,1.04142,False
1276,2024-12-23 19:24:00,Fair Value Gap,bearish,1.04136,1.04125,False
1277,2024-12-23 19:25:00,Fair Value Gap,bearish,1.04117,1.04106,False
1278,2024-12-23 19:26:00,Order Block,bearish,1.04185,1.04115,False
1279,2024-12-23 19:27:00,Fair Value Gap,bullish,1.04111,1.04106,False
1280,2024-12-23 19:33:00,Fair Value Gap,bullish,1.04113,1.04109,False
1281,2024-12-23 19:47:00,Fair Value Gap,bullish,1.04134,1.04132,False
1282,2024-12-23 20:02:00,Fair Value Gap,bearish,1.04177,1.04165,False
1283,2024-12-23 20:02:00,Order Block,bullish,1.04195,1.04153,False
1284,2024-12-23 20:05:00,Fair Value Gap,bearish,1.04155,1.04147,False
1285,2024-12-23 20:06:00,Fair Value Gap,bearish,1.0414,1.04135,False
1286,2024-12-23 20:09:00,Fair Value Gap,bullish,1.04135,1.04132,False
1287,2024-12-23 20:09:00,Order Block,bearish,1.04172,1.04113,False
1288,2024-12-23 20:14:00,Fair Value Gap,bullish,1.04174,1.04172,False
1289,2024-12-23 20:19:00,Fair Value Gap,bearish,1.04184,1.04181,False
1290,2024-12-23 20:34:00,Fair Value Gap,bearish,1.04163,1.04155,False
1291,2024-12-23 20:35:00,Order Block,bullish,1.042,1.04153,False
1292,2024-12-23 20:51:00,Fair Value Gap,bearish,1.04113,1.04112,False
1293,2024-12-23 20:59:00,Fair Value Gap,bearish,1.04088,1.04086,False
1294,2024-12-23 21:05:00,Fair Value Gap,bearish,1.04064,1.04062,False
1295,2024-12-23 21:07:00,Order Block,bearish,1.04083,1.04036,False
1296,2024-12-23 21:15:00,Order Block,bullish,1.04095,1.04048,False
1297,2024-12-23 21:26:00,Fair Value Gap,bearish,1.04045,1.04043,False
1298,2024-12-23 21:35:00,Fair Value Gap,bearish,1.04005,1.04002,False
1299,2024-12-23 21:36:00,Fair Value Gap,bearish,1.03982,1.0398,False
1300,2024-12-23 21:39:00,Fair Value Gap,bullish,1.0399,1.03986,False
1301,2024-12-23 21:42:00,Fair Value Gap,bearish,1.03986,1.03977,False
1302,2024-12-23 21:55:00,Fair Value Gap,bearish,1.03936,1.0392,False
1303,2024-12-23 21:56:00,Fair Value Gap,bearish,1.03909,1.03894,False
1304,2024-12-23 21:57:00,Order Block,bearish,1.03964,1.03862,False
1305,2024-12-23 22:08:00,Fair Value Gap,bullish,1.03939,1.03938,False
1306,2024-12-23 22:16:00,Order Block,bullish,1.03986,1.03961,False
1307,2024-12-23 22:31:00,Fair Value Gap,bearish,1.03979,1.03968,False
1308,2024-12-23 22:33:00,Fair Value Gap,bearish,1.03946,1.0394,False
1309,2024-12-23 22:37:00,Order Block,bearish,1.03996,1.0388,False
1310,2024-12-23 22:42:00,Fair Value Gap,bullish,1.03911,1.03898,False
1311,2024-12-23 22:55:00,Fair Value Gap,bullish,1.0398,1.03975,False
1312,2024-12-23 23:01:00,Order Block,bullish,1.03975,1.0398,False
1313,2024-12-23 23:01:00,Fair Value Gap,bearish,1.03993,1.0399,False
1314,2024-12-23 23:03:00,Fair Value Gap,bearish,1.03977,1.03971,False
1315,2024-12-23 23:06:00,Fair Value Gap,bullish,1.03957,1.03956,False
1316,2024-12-23 23:09:00,Fair Value Gap,bearish,1.03963,1.03958,False
1317,2024-12-23 23:14:00,Fair Value Gap,bearish,1.03936,1.03932,False
1318,2024-12-23 23:15:00,Fair Value Gap,bearish,1.03921,1.03913,False
1319,2024-12-23 23:16:00,Fair Value Gap,bearish,1.03906,1.03899,False
1320,2024-12-23 23:17:00,Fair Value Gap,bearish,1.03891,1.0389,False
1321,2024-12-23 23:20:00,Order Block,bearish,1.03981,1.03854,False
1322,2024-12-23 23:21:00,Fair Value Gap,bullish,1.03892,1.03886,False
1323,2024-12-23 23:22:00,Fair Value Gap,bullish,1.03909,1.03907,False
1324,2024-12-23 23:36:00,Fair Value Gap,bullish,1.03919,1.03911,False
1325,2024-12-23 23:40:00,Fair Value Gap,bearish,1.03931,1.03927,False
1326,2024-12-23 23:49:00,Fair Value Gap,bullish,1.03935,1.03926,False
1327,2024-12-23 23:53:00,Fair Value Gap,bullish,1.03971,1.03969,False
1328,2024-12-23 23:55:00,Fair Value Gap,bearish,1.03971,1.03952,False
1329,2024-12-23 23:55:00,Order Block,bullish,1.03989,1.03895,False
1330,2024-12-23 23:57:00,Order Block,bearish,1.03986,1.03916,False
1331,2024-12-24 00:06:00,Order Block,bullish,1.0398,1.03923,False
1332,2024-12-24 00:19:00,Order Block,bearish,1.03955,1.03887,False
1333,2024-12-24 00:28:00,Fair Value Gap,bullish,1.03968,1.03959,False
1334,2024-12-24 00:31:00,Fair Value Gap,bearish,1.03961,1.03954,False
1335,2024-12-24 00:31:00,Order Block,bullish,1.04007,1.03921,False
1336,2024-12-24 00:35:00,Order Block,bearish,1.03989,1.03922,False
1337,2024-12-24 00:44:00,Fair Value Gap,bullish,1.03937,1.03934,False
1338,2024-12-24 00:45:00,Fair Value Gap,bullish,1.0396,1.03953,False
1339,2024-12-24 00:48:00,Fair Value Gap,bullish,1.03981,1.0398,False
1340,2024-12-24 01:02:00,Fair Value Gap,bullish,1.04,1.03999,False
1341,2024-12-24 01:10:00,Fair Value Gap,bullish,1.04062,1.04056,False
1342,2024-12-24 01:12:00,Order Block,bullish,1.04089,1.04003,False
1343,2024-12-24 01:16:00,Fair Value Gap,bearish,1.04037,1.04033,False
1344,2024-12-24 01:17:00,Order Block,bearish,1.04055,1.04035,False
1345,2024-12-24 01:22:00,Fair Value Gap,bullish,1.04046,1.04038,False
1346,2024-12-24 01:25:00,Order Block,bullish,1.04085,1.04017,False
1347,2024-12-24 01:25:00,Fair Value Gap,bearish,1.04056,1.04047,False
1348,2024-12-24 01:47:00,Fair Value Gap,bullish,1.03964,1.0396,False
1349,2024-12-24 01:54:00,Fair Value Gap,bearish,1.03989,1.03973,False
1350,2024-12-24 01:57:00,Fair Value Gap,bearish,1.03946,1.03932,False
1351,2024-12-24 02:03:00,Order Block,bearish,1.03912,1.03912,False
1352,2024-12-24 02:08:00,Fair Value Gap,bearish,1.03895,1.03863,False
1353,2024-12-24 02:10:00,Fair Value Gap,bullish,1.03873,1.03863,False
1354,2024-12-24 03:00:00,Fair Value Gap,bullish,1.0393,1.03916,False
1355,2024-12-24 03:03:00,Fair Value Gap,bullish,1.03964,1.03961,False
1356,2024-12-24 03:06:00,Fair Value Gap,bearish,1.03966,1.03929,False
1357,2024-12-24 03:10:00,Fair Value Gap,bullish,1.03936,1.03917,False
1358,2024-12-24 03:20:00,Fair Value Gap,bearish,1.03956,1.03948,False
1359,2024-12-24 03:24:00,Fair Value Gap,bullish,1.03964,1.03958,False
1360,2024-12-24 03:33:00,Fair Value Gap,bullish,1.04022,1.04009,False
1361,2024-12-24 03:42:00,Fair Value Gap,bullish,1.04056,1.04049,False
1362,2024-12-24 03:43:00,Fair Value Gap,bullish,1.04069,1.04068,False
1363,2024-12-24 04:01:00,Fair Value Gap,bullish,1.04088,1.04084,False
1364,2024-12-24 04:05:00,Fair Value Gap,bullish,1.04122,1.04113,False
1365,2024-12-24 04:12:00,Fair Value Gap,bullish,1.04162,1.04159,False
1366,2024-12-24 04:14:00,Order Block,bullish,1.04184,1.04124,False
1367,2024-12-24 04:24:00,Fair Value Gap,bearish,1.04154,1.04146,False
1368,2024-12-24 04:25:00,Fair Value Gap,bearish,1.04133,1.04112,False
1369,2024-12-24 04:30:00,Fair Value Gap,bearish,1.04073,1.04058,False
1370,2024-12-24 04:35:00,Fair Value Gap,bearish,1.04052,1.04048,False
1371,2024-12-24 04:43:00,Fair Value Gap,bearish,1.04039,1.04037,False
1372,2024-12-24 04:44:00,Fair Value Gap,bearish,1.04026,1.04025,False
1373,2024-12-24 04:52:00,Order Block,bearish,1.04006,1.03967,False
1374,2024-12-24 05:05:00,Fair Value Gap,bullish,1.0404,1.04026,False
1375,2024-12-24 05:12:00,Fair Value Gap,bullish,1.04078,1.04076,False
1376,2024-12-24 05:34:00,Order Block,bullish,1.04129,1.04091,False
1377,2024-12-24 05:40:00,Fair Value Gap,bearish,1.04098,1.04092,False
1378,2024-12-24 05:41:00,Fair Value Gap,bearish,1.04084,1.04081,False
1379,2024-12-24 05:57:00,Fair Value Gap,bullish,1.0407,1.04066,False
1380,2024-12-24 06:04:00,Fair Value Gap,bearish,1.04064,1.0406,False
1381,2024-12-24 06:24:00,Order Block,bearish,1.0403,1.04009,False
1382,2024-12-24 06:27:00,Fair Value Gap,bearish,1.04004,1.04003,False
1383,2024-12-24 06:29:00,Fair Value Gap,bullish,1.04004,1.04003,False
1384,2024-12-24 06:30:00,Fair Value Gap,bullish,1.04014,1.04013,False
1385,2024-12-24 06:32:00,Fair Value Gap,bullish,1.04033,1.04031,False
1386,2024-12-24 06:39:00,Fair Value Gap,bullish,1.04072,1.04068,False
1387,2024-12-24 06:47:00,Fair Value Gap,bearish,1.04092,1.0409,False
1388,2024-12-24 07:01:00,Order Block,bullish,1.04103,1.0409,False
1389,2024-12-24 07:20:00,Order Block,bearish,1.0407,1.04028,False
1390,2024-12-24 07:32:00,Fair Value Gap,bearish,1.04056,1.04055,False
1391,2024-12-24 07:51:00,Order Block,bullish,1.04076,1.04034,False
1392,2024-12-24 08:30:00,Fair Value Gap,bullish,1.04067,1.04065,False
1393,2024-12-24 11:26:00,Fair Value Gap,bearish,1.04013,1.0401,False
1394,2024-12-24 11:38:00,Order Block,bearish,1.04004,1.0398,False
1395,2024-12-24 12:02:00,Fair Value Gap,bullish,1.04027,1.04018,False
1396,2024-12-24 13:10:00,Fair Value Gap,bullish,1.0405,1.04047,False
1397,2024-12-24 13:11:00,Fair Value Gap,bullish,1.04072,1.04059,False
1398,2024-12-24 13:13:00,Order Block,bullish,1.04092,1.04,False
1399,2024-12-24 13:16:00,Fair Value Gap,bearish,1.04061,1.0405,False
1400,2024-12-24 13:30:00,Fair Value Gap,bearish,1.04026,1.04024,False
1401,2024-12-24 13:32:00,Fair Value Gap,bearish,1.04015,1.04001,False
1402,2024-12-24 13:34:00,Fair Value Gap,bearish,1.0399,1.03989,False
1403,2024-12-24 13:36:00,Order Block,bearish,1.04001,1.03968,False
1404,2024-12-24 13:56:00,Order Block,bullish,1.03996,1.03972,False
1405,2024-12-24 14:05:00,Fair Value Gap,bearish,1.03993,1.03986,False
1406,2024-12-24 14:07:00,Fair Value Gap,bearish,1.03969,1.03968,False
1407,2024-12-24 14:16:00,Fair Value Gap,bearish,1.03963,1.03962,False
1408,2024-12-24 14:38:00,Fair Value Gap,bearish,1.03962,1.03959,False
1409,2024-12-24 14:45:00,Fair Value Gap,bearish,1.03947,1.03937,False
1410,2024-12-24 14:46:00,Fair Value Gap,bearish,1.03933,1.03928,False
1411,2024-12-24 14:47:00,Fair Value Gap,bearish,1.0391,1.03906,False
1412,2024-12-24 14:48:00,Order Block,bearish,1.03976,1.03883,False
1413,2024-12-24 15:37:00,Order Block,bullish,1.03955,1.03943,False
1414,2024-12-24 15:47:00,Fair Value Gap,bearish,1.03958,1.03954,False
1415,2024-12-24 16:16:00,Order Block,bearish,1.03957,1.03934,False
1416,2024-12-24 16:20:00,Fair Value Gap,bullish,1.03955,1.03948,False
1417,2024-12-24 16:22:00,Order Block,bullish,1.03965,1.03938,False
1418,2024-12-24 16:25:00,Fair Value Gap,bearish,1.03955,1.03953,False
1419,2024-12-24 16:26:00,Order Block,bearish,1.03965,1.03952,False
1420,2024-12-24 16:55:00,Fair Value Gap,bearish,1.03967,1.03966,False
1421,2024-12-24 17:12:00,Order Block,bullish,1.03989,1.03951,False
1422,2024-12-24 17:19:00,Order Block,bearish,1.03949,1.03934,False
1423,2024-12-24 17:30:00,Fair Value Gap,bearish,1.03959,1.03958,False
1424,2024-12-24 17:39:00,Fair Value Gap,bullish,1.0395,1.03949,False
1425,2024-12-24 17:50:00,Fair Value Gap,bearish,1.03964,1.03963,False
1426,2024-12-24 18:11:00,Order Block,bullish,1.0397,1.03941,False
1427,2024-12-24 18:20:00,Order Block,bearish,1.03969,1.03947,False
1428,2024-12-24 18:22:00,Fair Value Gap,bullish,1.03958,1.03951,False
1429,2024-12-24 18:23:00,Fair Value Gap,bullish,1.03969,1.03965,False
1430,2024-12-24 18:25:00,Order Block,bullish,1.0398,1.03941,False
1431,2024-12-24 19:00:00,Order Block,bearish,1.03941,1.03899,False
1432,2024-12-24 19:02:00,Fair Value Gap,bullish,1.03922,1.03914,False
1433,2024-12-24 19:03:00,Fair Value Gap,bullish,1.03935,1.03929,False
1434,2024-12-24 19:09:00,Fair Value Gap,bullish,1.03938,1.03937,False
1435,2024-12-24 19:10:00,Fair Value Gap,bullish,1.03945,1.03942,False
1436,2024-12-24 19:28:00,Fair Value Gap,bullish,1.03955,1.03948,False
1437,2024-12-24 19:39:00,Fair Value Gap,bullish,1.04035,1.04028,False
1438,2024-12-24 19:42:00,Order Block,bullish,1.04051,1.03991,False
1439,2024-12-24 19:49:00,Fair Value Gap,bearish,1.0399,1.03986,False
1440,2024-12-24 19:50:00,Fair Value Gap,bearish,1.03973,1.03972,False
1441,2024-12-24 19:51:00,Fair Value Gap,bearish,1.03961,1.03958,False
1442,2024-12-24 19:52:00,Fair Value Gap,bearish,1.03948,1.03945,False
1443,2024-12-24 20:34:00,Fair Value Gap,bullish,1.03962,1.0396,False
1444,2024-12-24 20:37:00,Fair Value Gap,bearish,1.03966,1.03962,False
1445,2024-12-24 20:45:00,Fair Value Gap,bearish,1.0394,1.03917,False
1446,2024-12-24 20:47:00,Fair Value Gap,bullish,1.03918,1.03917,False
1447,2024-12-24 20:58:00,Fair Value Gap,bearish,1.03927,1.03925,False
1448,2024-12-24 21:07:00,Order Block,bearish,1.03947,1.03921,False
1449,2024-12-24 21:10:00,Fair Value Gap,bullish,1.03919,1.03914,False
1450,2024-12-24 21:25:00,Fair Value Gap,bullish,1.03953,1.03948,False
1451,2024-12-24 21:27:00,Order Block,bullish,1.03967,1.03917,False
1452,2024-12-24 21:28:00,Fair Value Gap,bearish,1.0395,1.03948,False
1453,2024-12-24 21:34:00,Order Block,bearish,1.03954,1.03903,False
1454,2024-12-24 22:02:00,Fair Value Gap,bullish,1.0397,1.03968,False
1455,2024-12-24 22:06:00,Fair Value Gap,bullish,1.03992,1.03991,False
1456,2024-12-24 22:09:00,Order Block,bullish,1.03969,1.03992,False
1457,2024-12-24 22:10:00,Order Block,bearish,1.04014,1.0398,False
1458,2024-12-24 22:14:00,Fair Value Gap,bullish,1.04021,1.0402,False
1459,2024-12-24 22:15:00,Order Block,bullish,1.04018,1.03993,False
1460,2024-12-24 22:30:00,Fair Value Gap,bearish,1.04,1.03997,False
1461,2024-12-24 22:37:00,Fair Value Gap,bearish,1.03972,1.03971,False
1462,2024-12-24 22:57:00,Order Block,bearish,1.03949,1.03914,False
1463,2024-12-24 23:03:00,Fair Value Gap,bullish,1.03963,1.03961,False
1464,2024-12-24 23:14:00,Fair Value Gap,bullish,1.03983,1.03978,False
1465,2024-12-24 23:23:00,Order Block,bullish,1.04036,1.04006,False
