datetime,open,high,low,close
2024-12-10 15:10:00,1.055778,1.05589,1.05563,1.055732
2024-12-10 15:15:00,1.055732,1.05594,1.05558,1.055627
2024-12-10 15:20:00,1.055627,1.05593,1.05559,1.055783
2024-12-10 15:25:00,1.055807,1.05589,1.05568,1.055783
2024-12-10 15:30:00,1.055788,1.05604,1.05573,1.055907
2024-12-10 15:35:00,1.055902,1.05602,1.05579,1.055947
2024-12-10 15:40:00,1.055967,1.05601,1.05569,1.055943
2024-12-10 15:45:00,1.055928,1.05603,1.05572,1.055767
2024-12-10 15:50:00,1.055747,1.0559,1.05568,1.055797
2024-12-10 15:55:00,1.055807,1.05587,1.05568,1.05577
2024-12-10 16:00:00,1.05577,1.05598,1.05565,1.055903
2024-12-10 16:05:00,1.05592,1.05597,1.05566,1.055695
2024-12-10 16:10:00,1.055655,1.05571,1.05548,1.055565
2024-12-10 16:15:00,1.05557,1.05575,1.05553,1.05564
2024-12-10 16:20:00,1.055627,1.05569,1.05547,1.05551
2024-12-10 16:25:00,1.05551,1.05566,1.05539,1.055537
2024-12-10 16:30:00,1.055527,1.0558,1.05547,1.05577
2024-12-10 16:35:00,1.055773,1.05598,1.05564,1.05591
2024-12-10 16:40:00,1.05591,1.05599,1.05581,1.05594
2024-12-10 16:45:00,1.05594,1.05628,1.05585,1.05621
2024-12-10 16:50:00,1.05621,1.05628,1.05608,1.056217
2024-12-10 16:55:00,1.056202,1.05631,1.05601,1.05621
2024-12-10 17:00:00,1.05621,1.05632,1.05607,1.05628
2024-12-10 17:05:00,1.05629,1.05635,1.05616,1.05627
2024-12-10 17:10:00,1.05628,1.05654,1.0562,1.056482
2024-12-10 17:15:00,1.056487,1.05656,1.05628,1.05646
2024-12-10 17:20:00,1.05651,1.05672,1.05642,1.05661
2024-12-10 17:25:00,1.05663,1.05675,1.05643,1.056703
2024-12-10 17:30:00,1.056707,1.05685,1.05654,1.056723
2024-12-10 17:35:00,1.056712,1.05677,1.05643,1.05664
